# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5400 3 # agb_0.540_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1524 3.5224 0.54000 0.49723 1.4396e+02 0 1.5453e-07 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 -0.1146 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 0.00000 0.00000 0.00000 0.00000 3.90630 -0.11665 -0.35889 0.00000 0.00000
1.4799e+05 3.2611 3.5609 0.50507 0.49890 1.3817e+02 0 4.2756e-07 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 -0.1173 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 2.69910 3.27000 0.03383 0.04235 3.90630 -0.11665 -0.35889 0.00000 0.00000
1.7208e+05 2.7766 3.6033 0.50395 0.49890 1.8361e+01 1 5.4075e-08 6.986000e-01 2.875600e-01 2.040300e-03 1.215386e-03 6.070969e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 0.00000 0.00000 0.00000 0.00000 3.90630 -0.11665 -0.35889 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5500 3 # agb_0.550_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1217 3.5228 0.55000 0.49870 1.3176e+02 0 1.2706e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 -0.1173 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 0.00000 0.00000 0.00000 0.00000 3.91892 -0.12115 -0.34081 0.00000 0.00000
1.4574e+05 3.2541 3.5286 0.52101 0.50032 1.7656e+02 0 3.0130e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 -0.1215 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 2.71740 3.28380 0.04028 0.05089 3.91892 -0.12115 -0.34081 0.00000 0.00000
2.3284e+05 3.3029 3.5623 0.50639 0.50095 1.4941e+02 0 5.3951e-07 6.986000e-01 2.874840e-01 2.031800e-03 1.225415e-03 6.070910e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.79080 3.20790 0.01447 0.01970 3.92415 -0.11053 -1.87864 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5600 3 # agb_0.560_Z0.01400000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
