# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5700 3 # agb_0.570_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1459 3.5403 0.57000 0.50282 1.1515e+02 0 1.5631e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 -0.1098 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 0.00000 0.00000 0.00000 0.00000 3.90541 -0.11310 -0.12913 0.00000 0.00000
1.8185e+05 3.2870 3.5490 0.52528 0.50493 1.5727e+02 0 4.1591e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 -0.1147 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 2.75200 3.30320 0.05025 0.06651 3.90541 -0.11310 -0.12913 0.00000 0.00000
2.7294e+05 3.2649 3.5831 0.51077 0.50547 1.1317e+02 0 5.1168e-07 7.166000e-01 2.755340e-01 1.139860e-03 7.196102e-04 3.460873e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.83950 3.17400 0.01223 0.01798 3.92434 -0.10406 -1.94463 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5800 3 # agb_0.580_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.1263 3.5415 0.58000 0.50342 1.0744e+02 0 1.3772e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 -0.1098 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 0.00000 0.00000 0.00000 0.00000 3.89923 -0.11388 -0.01597 0.00000 0.00000
1.8105e+05 3.2761 3.5373 0.54046 0.50549 1.6600e+02 0 3.3963e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 -0.1170 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 2.75880 3.29830 0.05995 0.07593 3.89923 -0.11388 -0.01597 0.00000 0.00000
3.0469e+05 3.3431 3.5797 0.51186 0.50662 1.3867e+02 0 7.5509e-07 7.166000e-01 2.754630e-01 1.148700e-03 7.093290e-04 3.460904e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.84360 3.25260 0.02359 0.03299 3.91880 -0.10773 -0.84312 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.5900 3 # agb_0.590_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
0.0000e+00 3.2348 3.5272 0.59000 0.50560 1.5307e+02 0 2.1281e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 -0.1155 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 0.00000 0.00000 0.00000 0.00000 3.90464 -0.11656 0.00950 0.00000 0.00000
1.7772e+05 3.3380 3.5344 0.53901 0.50799 1.9614e+02 0 4.6774e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 -0.1207 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 2.78340 3.35440 0.06645 0.08369 3.90464 -0.11656 0.00950 0.00000 0.00000
2.8254e+05 3.3662 3.5786 0.51405 0.50892 1.4690e+02 0 8.4140e-07 7.166000e-01 2.754850e-01 1.149340e-03 7.088410e-04 3.460975e-03 999.0000 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 9.990000e+02 2.87730 3.26540 0.02022 0.02878 3.93236 -0.10934 -1.18157 0.00000 0.00000
# age(yr) logL logTe m_act mcore period ip Mdot(Msun/yr) X Y X_C X_N X_O dlogTe/dlogL Xm Ym X_Cm X_Nm X_Om minL maxL minMenv maxMenv fits0 fits1 fits2 fits3 fits4
 0.6000 3 # agb_0.600_Z0.00800000_Mdot50_eta0.40_Mc0.00_dMc0.00_Tbd6.40_L0.00_dL0.00_C0.00_Nr3.00_rates0_KOPv_KMOLv.dat 
